,values
2023/12/22,1.14102E+14
2023/12/23,1.14791E+14
2023/12/24,1.14758E+14
2023/12/25,1.14704E+14
2023/12/26,1.14822E+14
2023/12/27,1.14851E+14
2023/12/28,1.14868E+14
2023/12/29,1.14863E+14
2023/12/30,1.15136E+14
2023/12/31,1.14993E+14
2024/1/1,1.15277E+14
2024/1/2,1.14661E+14
2024/1/3,1.15123E+14
2024/1/4,1.1533E+14
2024/1/5,1.15663E+14
2024/1/6,1.16219E+14
2024/1/7,1.15878E+14
2024/1/8,1.15989E+14
2024/1/9,1.16424E+14
2024/1/10,1.16947E+14
2024/1/11,1.16741E+14
2024/1/12,1.16988E+14
2024/1/13,1.16972E+14
2024/1/14,1.17319E+14
2024/1/15,1.17255E+14
2024/1/16,1.17173E+14
2024/1/17,1.17263E+14
2024/1/18,1.16639E+14
2024/1/19,1.16624E+14
2024/1/20,1.17049E+14
2024/1/21,1.17149E+14
2024/1/22,1.17395E+14
2024/1/23,1.17916E+14
2024/1/24,1.1773E+14
2024/1/25,1.16547E+14
