,values
2023/10/10,27955789824
2023/10/11,27955789824
2023/10/12,27955789824
2023/10/13,27955789824
2023/10/14,27955789824
2023/10/15,27955789824
2023/10/16,27955789824
2023/10/17,30555974464
2023/10/18,30419444258
2023/10/19,30160123810
2023/10/20,30298957264
2023/10/21,30302392178
2023/10/22,30291579381
2023/10/23,30595293650
2023/10/24,30327958327
2023/10/25,30279580878
2023/10/26,30354781089
2023/10/27,30283895287
2023/10/28,30291132906
2023/10/29,30300552428
2023/10/30,30287904751
2023/10/31,30291381360
2023/11/1,30296206455
2023/11/2,30289249451
2023/11/3,30293321854
2023/11/4,30293263139
2023/11/5,30293202155
2023/11/6,30293220958
2023/11/7,30293192704
2023/11/8,30293192704
2023/11/9,30293192704
2023/11/10,30293192704
2023/11/11,30293192704
2023/11/12,30293192704
2023/11/13,30293192704
2023/11/14,30293192704
2023/11/15,30293192704
2023/11/16,30293192704
2023/11/17,30293192704
2023/11/18,30293192704
2023/11/19,30293192704
2023/11/20,30293192704
2023/11/21,30293192704
2023/11/22,30293192704
2023/11/23,30293192704
2023/11/24,30293192704
2023/11/25,30293192704
2023/11/26,30293192704
2023/11/27,30293192704
2023/11/28,30293192704
2023/11/29,30293192704
2023/11/30,30293192704
2023/12/1,30293192704
2023/12/2,30293192704
2023/12/3,32819080065
2023/12/4,32740699911
2023/12/5,32508689384
2023/12/6,32635378728
2023/12/7,32642764683
2023/12/8,32641744204
2023/12/9,32898313579
2023/12/10,33517953773
2023/12/11,33708498555
2023/12/12,33788664870
2023/12/13,33772144647
2023/12/14,33797738989
2023/12/15,33810431507
2023/12/16,33934496199
2023/12/17,33864328056
2023/12/18,33824328075
2023/12/19,33829431141
2023/12/20,33811755064
2023/12/21,33807654579
2023/12/22,33811252169
2023/12/23,33804821455
2023/12/24,33804519555
2023/12/25,33807155074
2023/12/26,33804406830
2023/12/27,33805649569
2023/12/28,33805988880
2023/12/29,33806079916
2023/12/30,33806135351
2023/12/31,33806131200
2024/1/1,34845129280
2024/1/2,34956378299
2024/1/3,34911133932
2024/1/4,34966090451
2024/1/5,34976004893
2024/1/6,34976401222
2024/1/7,35139052095
2024/1/8,35024465939
2024/1/9,35871200607
2024/1/10,36108543376
2024/1/11,36081120013
2024/1/12,28994310379
2024/1/13,26416640641
2024/1/14,27743234110
2024/1/15,26379805011
2024/1/16,25871794382
2024/1/17,25959976425
2024/1/18,24675786306
2024/1/19,25284007178
2024/1/20,25648476231
2024/1/21,25159652884
2024/1/22,25699435686
2024/1/23,25740060490
2024/1/24,26992175550
2024/1/25,26973511870
