,values
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.001883333
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.005616667
1616,0.002516667
1617,0.017616667
1618,0.0109
1619,0.0
1620,0.0
1621,0.000716667
1622,0.006266667
1623,0.0
1624,0.00745
1625,0.0
1626,0.0
1627,0.006266249
1628,0.0
1629,0.002766667
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.000883333
1642,0.0
1643,0.008233333
1644,0.0
1645,0.002216667
1646,0.0
1647,0.0
1648,0.0
1649,0.00155
1650,0.0
1651,0.0017
1652,0.0
1653,0.002683333
1654,0.0
1655,0.0
1656,0.0
1657,0.007766667
1658,0.0
1659,0.0
1660,0.004083333
1661,0.0
1662,0.006083333
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0023
1668,0.0
1669,0.0
1670,0.006133333
1671,0.001133333
1672,0.0
1673,0.0
1674,0.0
1675,0.001483333
1676,0.0
1677,0.001483333
1678,0.002766667
1679,0.0
1680,0.006616667
1681,0.004283333
1682,0.006716667
1683,0.0
1684,0.0
1685,0.002383333
1686,0.0
1687,0.0
1688,0.0
1689,0.006233333
1690,0.0
1691,0.002433333
1692,0.0
1693,0.001283333
1694,0.0
1695,0.0
1696,0.013916667
1697,0.0
1698,0.006733333
1699,0.0
1700,0.0018
1701,0.0
1702,0.0
1703,0.004816667
1704,0.006383333
1705,0.007866667
1706,0.003916667
1707,0.0
1708,0.009466667
1709,0.002466667
1710,0.0
1711,0.008033333
1712,0.010033333
1713,0.00205
1714,0.00195
1715,0.010166667
1716,0.002266667
1717,0.002016667
1718,0.002066667
1719,0.00165
1720,0.00925
1721,0.0092
1722,0.006699777
1723,0.008483333
1724,0.009815685
1725,0.007383333
1726,0.003333333
1727,0.013233333
1728,0.003333333
1729,0.00255
1730,0.006866667
1731,0.006983333
1732,0.0026
1733,0.0046
1734,0.001933333
1735,0.00655
1736,0.003683333
1737,0.003283333
1738,0.007283333
1739,0.006883333
1740,0.003566667
1741,0.002883333
1742,0.005533333
1743,0.005783333
1744,0.006783333
1745,0.00375
1746,0.011133333
1747,0.0073
1748,0.007583333
1749,0.00645
