date,values
2023/4/11 19:29,1.3376
2023/4/11 19:31,1.686816667
2023/4/11 19:33,16.57425
2023/4/11 19:35,13.22668333
2023/4/11 19:37,1.552066667
2023/4/11 19:39,1.617716667
2023/4/11 19:41,1.63615
2023/4/11 19:43,2.658683333
2023/4/11 19:45,1.485433333
2023/4/11 19:47,2.713166667
2023/4/11 19:49,3.150883333
2023/4/11 19:51,4.5026
2023/4/11 19:53,2.509633333
2023/4/11 19:55,4.725083334
2023/4/11 19:57,1.044666667
2023/4/11 19:59,2.384566667
2023/4/11 20:01,1.115533333
2023/4/11 20:03,1.38795
2023/4/11 20:05,8.819283333
2023/4/11 20:07,1.031183333
2023/4/11 20:09,0.872633333
2023/4/11 20:11,1.3782
2023/4/11 20:13,4.884416667
2023/4/11 20:15,2.010466667
2023/4/11 20:17,0.079666667
2023/4/11 20:19,0.447183333
2023/4/11 20:21,3.063746813
2023/4/11 20:23,0.473533333
2023/4/11 20:25,20.02885
2023/4/11 20:27,1.771633333
2023/4/11 20:29,1.5137
2023/4/11 20:31,0.921833333
2023/4/11 20:33,6.594633333
2023/4/11 20:35,1.1338
2023/4/11 20:37,5.715766667
2023/4/11 20:39,1.351183333
2023/4/11 20:41,1.515783333
2023/4/11 20:43,3.675683333
2023/4/11 20:45,1.755783333
2023/4/11 20:47,0.69005
2023/4/11 20:49,1.803466666
2023/4/11 20:51,1.649566667
2023/4/11 20:53,1.575466667
2023/4/11 20:55,0.869883333
2023/4/11 20:57,18.97595
2023/4/11 20:59,0.921483333
2023/4/11 21:01,3.436966667
2023/4/11 21:03,13.42511667
2023/4/11 21:05,4.718233333
2023/4/11 21:07,2.619766667
2023/4/11 21:09,2.241766667
2023/4/11 21:11,2.966316666
2023/4/11 21:13,1.7832
2023/4/11 21:15,0.76335
2023/4/11 21:17,2.4911
2023/4/11 21:19,1.255983333
2023/4/11 21:21,1.205466667
2023/4/11 21:23,2.654283333
2023/4/11 21:25,14.00268333
2023/4/11 21:27,0.882233333
2023/4/11 21:29,9.340883333
2023/4/11 21:31,1.050883333
2023/4/11 21:33,1.22745
2023/4/11 21:35,1.4898
2023/4/11 21:37,1.191583333
2023/4/11 21:39,1.10885
2023/4/11 21:41,9.090216667
2023/4/11 21:43,4.850633333
2023/4/11 21:45,2.12545
2023/4/11 21:47,0.768433333
2023/4/11 21:49,0.769266667
2023/4/11 21:51,4.393083333
2023/4/11 21:53,22.31648333
2023/4/11 21:55,2.874933333
2023/4/11 21:57,0.458833333
2023/4/11 21:59,2.219566667
2023/4/11 22:01,1.868083333
2023/4/11 22:03,1.111383333
2023/4/11 22:05,0.948916667
2023/4/11 22:07,0.1521
2023/4/11 22:09,7.387716667
2023/4/11 22:11,1.127516667
2023/4/11 22:13,0.124816667
2023/4/11 22:15,6.580716667
2023/4/11 22:17,6.457133333
2023/4/11 22:19,0.51305
2023/4/11 22:21,5.151833333
2023/4/11 22:23,3.3003
2023/4/11 22:25,1.0218
2023/4/11 22:27,2.253216666
2023/4/11 22:29,2.094666667
2023/4/11 22:31,0.73525
2023/4/11 22:33,1.253983333
2023/4/11 22:35,1.267866667
2023/4/11 22:37,1.714116666
2023/4/11 22:39,1.21095
2023/4/11 22:41,1.453983333
2023/4/11 22:43,8.395683334
2023/4/11 22:45,1.179183333
2023/4/11 22:47,5.0307
2023/4/11 22:49,4.768316667
2023/4/11 22:51,0.9074
2023/4/11 22:53,1.428116667
2023/4/11 22:55,2.41205
2023/4/11 22:57,0.555416667
2023/4/11 22:59,0.814366666
2023/4/11 23:01,3.103083333
2023/4/11 23:03,0.487416667
2023/4/11 23:05,14.13945
2023/4/11 23:07,0.378616667
2023/4/11 23:09,0.405983334
2023/4/11 23:11,0.93385
2023/4/11 23:13,0.48515
2023/4/11 23:15,1.006516666
2023/4/11 23:17,0.460016667
2023/4/11 23:19,2.805516667
2023/4/11 23:21,0.063216667
2023/4/11 23:23,1.385516667
2023/4/11 23:25,0.102316667
2023/4/11 23:27,2.746233333
2023/4/11 23:29,4.40055
2023/4/11 23:31,1.2387
2023/4/11 23:33,0.831733333
2023/4/11 23:35,0.7085
2023/4/11 23:37,2.067233333
2023/4/11 23:39,1.062616667
2023/4/11 23:41,4.138333333
2023/4/11 23:43,1.573883333
2023/4/11 23:45,13.90761667
2023/4/11 23:47,0.010616667
2023/4/11 23:49,0.821433334
2023/4/11 23:51,1.572233333
2023/4/11 23:53,0.381833333
2023/4/11 23:55,0.979366667
2023/4/11 23:57,1.510116667
2023/4/11 23:59,0.378816667
2023/4/12 0:01,0.034333333
2023/4/12 0:03,2.890433333
2023/4/12 0:05,0.952780185
2023/4/12 0:07,1.176366667
2023/4/12 0:09,7.958016667
2023/4/12 0:11,1.407583333
2023/4/12 0:13,0.63895
2023/4/12 0:15,7.069616667
2023/4/12 0:17,0.010483333
2023/4/12 0:19,0.09755
2023/4/12 0:21,4.329916667
2023/4/12 0:23,0.046683333
2023/4/12 0:25,0.009333333
2023/4/12 0:27,0.270616666
2023/4/12 0:29,0.069283333
2023/4/12 0:31,0.349616667
2023/4/12 0:33,0.18
2023/4/12 0:35,0.061283333
2023/4/12 0:37,0.400533333
2023/4/12 0:39,0.098766667
2023/4/12 0:41,0.0348
2023/4/12 0:43,0.41265
2023/4/12 0:45,0.0203
2023/4/12 0:47,0.062616667
2023/4/12 0:49,0.099966667
2023/4/12 0:51,0.069783333
2023/4/12 0:53,0.506183333
2023/4/12 0:55,0.060866667
2023/4/12 0:57,0.771333333
2023/4/12 0:59,1.5758
2023/4/12 1:01,0.524233333
2023/4/12 1:03,1.1102
2023/4/12 1:05,0.658216667
2023/4/12 1:07,0.695216667
2023/4/12 1:09,0.080133333
2023/4/12 1:11,0.760666667
2023/4/12 1:13,0.4876
2023/4/12 1:15,0.04545
2023/4/12 1:17,0.048233333
2023/4/12 1:19,0.037283333
2023/4/12 1:21,0.532616667
2023/4/12 1:23,0.045733333
2023/4/12 1:25,0.787716667
2023/4/12 1:27,2.80195
2023/4/12 1:29,0.6741
2023/4/12 1:31,0.999583333
2023/4/12 1:33,0.080733333
2023/4/12 1:35,0.044616667
2023/4/12 1:37,0
2023/4/12 1:39,0.022816666
2023/4/12 1:41,1.234566667
2023/4/12 1:43,0.5642
2023/4/12 1:45,0.039266667
2023/4/12 1:47,0.052016667
2023/4/12 1:49,0.748916667
2023/4/12 1:51,0.524733333
2023/4/12 1:53,0.033816667
2023/4/12 1:55,0.063533333
2023/4/12 1:57,0.231633333
2023/4/12 1:59,0.671033333
2023/4/12 2:01,0.021233333
2023/4/12 2:03,0.467
2023/4/12 2:05,0.006333334
2023/4/12 2:07,0.474033333
2023/4/12 2:09,0.034816666
2023/4/12 2:11,0.015616667
2023/4/12 2:13,0.034533333
2023/4/12 2:15,0.017266667
2023/4/12 2:17,0.047383333
2023/4/12 2:19,0.584633333
2023/4/12 2:21,0.458133333
2023/4/12 2:23,0.4993
2023/4/12 2:25,0.02915
2023/4/12 2:27,0.052483333
2023/4/12 2:29,0.0297
2023/4/12 2:31,0.006183333
2023/4/12 2:33,0.04655
2023/4/12 2:35,0.397433333
2023/4/12 2:37,0.02835
2023/4/12 2:39,0.01425
2023/4/12 2:41,0.0409
2023/4/12 2:43,0.0264
2023/4/12 2:45,0.005266667
2023/4/12 2:47,0.407766667
2023/4/12 2:49,0.01655
2023/4/12 2:51,0.026133333
2023/4/12 2:53,0.012583333
2023/4/12 2:55,0.026016667
2023/4/12 2:57,0.01295
2023/4/12 2:59,0.038783333
2023/4/12 3:01,0.022116667
2023/4/12 3:03,0.042716667
2023/4/12 3:05,0.172833333
2023/4/12 3:07,0.0101
2023/4/12 3:09,0.031766667
2023/4/12 3:11,0.012016667
2023/4/12 3:13,0.029633333
2023/4/12 3:15,0.010516667
2023/4/12 3:17,0.233616667
2023/4/12 3:19,0.00345
2023/4/12 3:21,0.01555
2023/4/12 3:23,0.019533333
2023/4/12 3:25,0.0103
2023/4/12 3:27,0.013766667
2023/4/12 3:29,0.163066667
2023/4/12 3:31,0.313816667
2023/4/12 3:33,0.009983333
2023/4/12 3:35,0.214066667
2023/4/12 3:37,0.008033333
2023/4/12 3:39,0.00155
2023/4/12 3:41,0.008483333
2023/4/12 3:43,0.008316667
2023/4/12 3:45,0.02625
2023/4/12 3:47,0.01995
2023/4/12 3:49,0.03225
2023/4/12 3:51,0.0092
2023/4/12 3:53,0.013
2023/4/12 3:55,0.257666156
2023/4/12 3:57,0.046416667
2023/4/12 3:59,0.001283333
2023/4/12 4:01,0.019816667
2023/4/12 4:03,0.0186
2023/4/12 4:05,0.00885
2023/4/12 4:07,0.019033333
2023/4/12 4:09,0.01365
2023/4/12 4:11,0.014533333
2023/4/12 4:13,0.009866667
2023/4/12 4:15,0.021066667
2023/4/12 4:17,0.24305
2023/4/12 4:19,0.28055
2023/4/12 4:21,0.006216667
2023/4/12 4:23,0.283366666
2023/4/12 4:25,0.009383333
2023/4/12 4:27,0.02215
2023/4/12 4:29,0.023116667
2023/4/12 4:31,0.009633333
2023/4/12 4:33,0.0445
2023/4/12 4:35,0.017933333
2023/4/12 4:37,0.060166667
2023/4/12 4:39,0.00815
2023/4/12 4:41,0.017966667
2023/4/12 4:43,0.0525
2023/4/12 4:45,0
2023/4/12 4:47,0.070466667
2023/4/12 4:49,0.017783333
2023/4/12 4:51,0.0242
2023/4/12 4:53,0.010866667
2023/4/12 4:55,0.247716667
2023/4/12 4:57,0.026016667
2023/4/12 4:59,0.249716667
2023/4/12 5:01,0.229533333
2023/4/12 5:03,0.004383333
2023/4/12 5:05,0.0868
2023/4/12 5:07,0.183283333
2023/4/12 5:09,0.026733333
2023/4/12 5:11,0.009666667
2023/4/12 5:13,0.007533333
2023/4/12 5:15,0.008083333
2023/4/12 5:17,0.6853
2023/4/12 5:19,0
2023/4/12 5:21,0.02215
2023/4/12 5:23,0.011833333
2023/4/12 5:25,0.04045
2023/4/12 5:27,0.0138
2023/4/12 5:29,0.038283333
2023/4/12 5:31,0.00845
2023/4/12 5:33,0.0222
2023/4/12 5:35,0.020266667
2023/4/12 5:37,0.02455
2023/4/12 5:39,0.21195
2023/4/12 5:41,0.017466667
2023/4/12 5:43,0.044866667
2023/4/12 5:45,0.005283333
2023/4/12 5:47,0.02915
2023/4/12 5:49,0.009133333
2023/4/12 5:51,0.011466667
2023/4/12 5:53,0.02265
2023/4/12 5:55,0.025283333
2023/4/12 5:57,0.2318
2023/4/12 5:59,0.039233333
2023/4/12 6:01,0.013966667
2023/4/12 6:03,0.063633333
2023/4/12 6:05,0.027816667
2023/4/12 6:07,0.01515
2023/4/12 6:09,0.013383333
2023/4/12 6:11,0.013466667
2023/4/12 6:13,0.97675
2023/4/12 6:15,0.326383333
2023/4/12 6:17,0.052966667
2023/4/12 6:19,0.018916667
2023/4/12 6:21,0.037416667
2023/4/12 6:23,0.016066667
2023/4/12 6:25,0.01525
2023/4/12 6:27,0.0294
2023/4/12 6:29,0.9728
2023/4/12 6:31,0.013166667
2023/4/12 6:33,0.040683333
2023/4/12 6:35,0.036366667
2023/4/12 6:37,0.005016667
2023/4/12 6:39,0.452383333
2023/4/12 6:41,0.033566667
2023/4/12 6:43,0.035083333
2023/4/12 6:45,0.029833333
2023/4/12 6:47,0.389866667
2023/4/12 6:49,0.053766667
2023/4/12 6:51,0.033467782
2023/4/12 6:53,0.011016667
2023/4/12 6:55,0.01515
2023/4/12 6:57,0.555366667
2023/4/12 6:59,0.045083333
2023/4/12 7:01,0.032416667
2023/4/12 7:03,0.50625
2023/4/12 7:05,2.2347
2023/4/12 7:07,0.007566667
2023/4/12 7:09,0.0044
2023/4/12 7:11,0.041616667
2023/4/12 7:13,0.033483333
2023/4/12 7:15,0.027166667
2023/4/12 7:17,0.020833333
2023/4/12 7:19,0.041966667
2023/4/12 7:21,0.05665
2023/4/12 7:23,0.10255
2023/4/12 7:25,0.031816667
2023/4/12 7:27,0.1013
2023/4/12 7:29,0.064666667
2023/4/12 7:31,0.035266667
2023/4/12 7:33,0.047916667
2023/4/12 7:35,0.708033333
2023/4/12 7:37,0.727566667
2023/4/12 7:39,0.013116667
2023/4/12 7:41,0.030933333
2023/4/12 7:43,0.0415
2023/4/12 7:45,0.0853
2023/4/12 7:47,2.429216667
2023/4/12 7:49,0.088
2023/4/12 7:51,0.063916667
2023/4/12 7:53,0.1089
2023/4/12 7:55,0.128666667
2023/4/12 7:57,1.764383333
2023/4/12 7:59,0.0632
2023/4/12 8:01,0.034816667
2023/4/12 8:03,0.8398
2023/4/12 8:05,0.013766667
2023/4/12 8:07,0.053183333
2023/4/12 8:09,0.115783333
2023/4/12 8:11,0.536916667
2023/4/12 8:13,0.06295
2023/4/12 8:15,0.047933333
2023/4/12 8:17,0.092516667
2023/4/12 8:19,0.779533333
2023/4/12 8:21,0.1023
2023/4/12 8:23,0.549233333
2023/4/12 8:25,0.075
2023/4/12 8:27,1.264866667
2023/4/12 8:29,3.427066667
2023/4/12 8:31,0.1735
2023/4/12 8:33,0.466933333
2023/4/12 8:35,1.10825
2023/4/12 8:37,0.574216667
2023/4/12 8:39,0.5766
2023/4/12 8:41,1.9156
2023/4/12 8:43,0.0493
2023/4/12 8:45,0.71195
2023/4/12 8:47,0.7978
2023/4/12 8:49,0.077766667
2023/4/12 8:51,0.762176218
2023/4/12 8:53,1.653033333
2023/4/12 8:55,1.56485
2023/4/12 8:57,0.47175
2023/4/12 8:59,0.434133333
2023/4/12 9:01,5.6681
2023/4/12 9:03,0.081216667
2023/4/12 9:05,0.047898403
2023/4/12 9:07,1.03535
2023/4/12 9:09,0.664916667
2023/4/12 9:11,0.545116667
2023/4/12 9:13,1.669816667
2023/4/12 9:15,1.2219
2023/4/12 9:17,1.7518
2023/4/12 9:19,9.89365
2023/4/12 9:21,1.348866667
2023/4/12 9:23,2.295366667
2023/4/12 9:25,0.789316667
2023/4/12 9:27,2.455583333
2023/4/12 9:29,5.541616667
2023/4/12 9:31,1.294233333
2023/4/12 9:33,2.342383333
2023/4/12 9:35,2.057866667
2023/4/12 9:37,2.135616667
2023/4/12 9:39,3.25495
2023/4/12 9:41,1.7579
2023/4/12 9:43,15.25813333
2023/4/12 9:45,3.573883333
2023/4/12 9:47,5.0889
2023/4/12 9:49,1.586283333
2023/4/12 9:51,0.015116667
2023/4/12 9:53,9.969316667
2023/4/12 9:55,5.011166666
2023/4/12 9:57,1.439716667
2023/4/12 9:59,1.754733333
2023/4/12 10:01,4.594233333
2023/4/12 10:03,0.84755
2023/4/12 10:05,8.134083333
2023/4/12 10:07,1.4405
2023/4/12 10:09,2.973
2023/4/12 10:11,4.718783333
2023/4/12 10:13,2.752216666
2023/4/12 10:15,2.605616667
2023/4/12 10:17,3.705183333
2023/4/12 10:19,1.684583333
2023/4/12 10:21,1.423916667
2023/4/12 10:23,7.93965
2023/4/12 10:25,1.7342
2023/4/12 10:27,1.31835
2023/4/12 10:29,2.4363
2023/4/12 10:31,0.472766667
2023/4/12 10:33,3.830783333
2023/4/12 10:35,1.4312
2023/4/12 10:37,1.528716667
2023/4/12 10:39,2.203833333
2023/4/12 10:41,4.842033333
2023/4/12 10:43,3.859666667
2023/4/12 10:45,21.48181667
2023/4/12 10:47,0.063133333
2023/4/12 10:49,1.51315
2023/4/12 10:51,1.325233333
2023/4/12 10:53,0.901933334
2023/4/12 10:55,6.72265
2023/4/12 10:57,3.441016667
2023/4/12 10:59,4.066636665
2023/4/12 11:01,4.19735
2023/4/12 11:03,6.674766666
2023/4/12 11:05,2.146183333
2023/4/12 11:07,2.072416667
2023/4/12 11:09,1.130916667
2023/4/12 11:11,1.726633333
2023/4/12 11:13,10.76196667
2023/4/12 11:15,0.552766667
2023/4/12 11:17,6.243583333
2023/4/12 11:19,1.439833333
2023/4/12 11:21,2.492483333
2023/4/12 11:23,1.906183333
2023/4/12 11:25,5.715483333
2023/4/12 11:27,4.939283333
2023/4/12 11:29,15.08055
2023/4/12 11:31,6.120316667
2023/4/12 11:33,1.469116667
2023/4/12 11:35,1.196083333
2023/4/12 11:37,1.038533333
2023/4/12 11:39,2.479166667
2023/4/12 11:41,10.67173333
2023/4/12 11:43,2.513533333
2023/4/12 11:45,13.83625
2023/4/12 11:47,3.841833333
2023/4/12 11:49,6.018883333
2023/4/12 11:51,5.93425
2023/4/12 11:53,1.488667422
2023/4/12 11:55,0.650016667
2023/4/12 11:57,2.947583333
2023/4/12 11:59,9.774033333
2023/4/12 12:01,6.236733333
2023/4/12 12:03,5.677066667
2023/4/12 12:05,2.216383333
2023/4/12 12:07,3.079016667
2023/4/12 12:09,0.790666667
2023/4/12 12:11,0.4858
2023/4/12 12:13,14.68805
2023/4/12 12:15,2.2462
2023/4/12 12:17,1.0736
2023/4/12 12:19,0.054
2023/4/12 12:21,3.673133334
2023/4/12 12:23,1.855216667
2023/4/12 12:25,6.1101
2023/4/12 12:27,2.36275
2023/4/12 12:29,1.401116667
2023/4/12 12:31,6.566966667
2023/4/12 12:33,0.614833333
2023/4/12 12:35,2.604133334
2023/4/12 12:37,2.0268
2023/4/12 12:39,4.595333333
2023/4/12 12:41,5.557216667
2023/4/12 12:43,2.19645
2023/4/12 12:45,12.82358333
2023/4/12 12:47,0.410283333
2023/4/12 12:49,2.762033333
2023/4/12 12:51,1.491916667
2023/4/12 12:53,2.015366667
2023/4/12 12:55,2.08735
2023/4/12 12:57,6.6388
2023/4/12 12:59,1.3196
2023/4/12 13:01,1.548566667
2023/4/12 13:03,20.88615
2023/4/12 13:05,0.658083333
2023/4/12 13:07,4.915183333
2023/4/12 13:09,0.622616667
2023/4/12 13:11,1.6348
2023/4/12 13:13,0.70455
2023/4/12 13:15,7.083166667
2023/4/12 13:17,4.46
2023/4/12 13:19,5.421616667
2023/4/12 13:21,0.140716667
2023/4/12 13:23,0.031516667
2023/4/12 13:25,0.966083333
2023/4/12 13:27,2.626733333
2023/4/12 13:29,4.715983333
2023/4/12 13:31,2.608416667
2023/4/12 13:33,0.919383333
2023/4/12 13:35,1.722666667
2023/4/12 13:37,0.036333333
2023/4/12 13:39,1.3335
2023/4/12 13:41,0.0814
2023/4/12 13:43,1.487633333
2023/4/12 13:45,1.779933333
2023/4/12 13:47,5.876166667
2023/4/12 13:49,5.740616667
2023/4/12 13:51,2.438616667
2023/4/12 13:53,1.571733333
2023/4/12 13:55,1.061216667
2023/4/12 13:57,10.27753333
2023/4/12 13:59,2.622383333
2023/4/12 14:01,1.697983333
2023/4/12 14:03,1.106183333
2023/4/12 14:05,4.737633333
2023/4/12 14:07,1.299816667
2023/4/12 14:09,1.148566667
2023/4/12 14:11,0.992916666
2023/4/12 14:13,2.1029
2023/4/12 14:15,1.482083333
2023/4/12 14:17,16.27278333
2023/4/12 14:19,1.56205
2023/4/12 14:21,5.147433333
2023/4/12 14:23,0.624016667
2023/4/12 14:25,8.174333333
2023/4/12 14:27,5.46205
2023/4/12 14:29,0.155983333
2023/4/12 14:31,0.05885
2023/4/12 14:33,1.138466667
2023/4/12 14:35,3.200583333
2023/4/12 14:37,1.239433333
2023/4/12 14:39,24.45823333
2023/4/12 14:41,0.91695
2023/4/12 14:43,4.1231
2023/4/12 14:45,1.46475
2023/4/12 14:47,1.076466667
2023/4/12 14:49,7.14085
2023/4/12 14:51,7.32065
2023/4/12 14:53,0.984183333
2023/4/12 14:55,1.08845
2023/4/12 14:57,1.120583333
2023/4/12 14:59,0.959966667
2023/4/12 15:01,2.593383333
2023/4/12 15:03,0.532983333
2023/4/12 15:05,17.64896667
2023/4/12 15:07,1.1239
2023/4/12 15:09,6.276083334
2023/4/12 15:11,2.560366667
2023/4/12 15:13,19.37166667
2023/4/12 15:15,32.10985
2023/4/12 15:17,1.142566667
2023/4/12 15:19,2.527983333
2023/4/12 15:21,11.4224
2023/4/12 15:23,1.45515
2023/4/12 15:25,37.15665
2023/4/12 15:27,0.414983333
2023/4/12 15:29,1.737166667
2023/4/12 15:31,0.9821
2023/4/12 15:33,0.031666667
2023/4/12 15:35,1.214533333
2023/4/12 15:37,9.043933333
2023/4/12 15:39,1.7039
2023/4/12 15:41,0
2023/4/12 15:43,1.723583333
2023/4/12 15:45,0.68005
2023/4/12 15:47,2.510183333
2023/4/12 15:49,0.015816667
2023/4/12 15:51,4.5916
2023/4/12 15:53,0.871333333
2023/4/12 15:55,0.096433333
2023/4/12 15:57,1.50105
2023/4/12 15:59,0.027916667
2023/4/12 16:01,2.065716667
2023/4/12 16:03,5.750783333
2023/4/12 16:05,2.318116667
2023/4/12 16:07,5.915216667
2023/4/12 16:09,0.6347
2023/4/12 16:11,4.642616667
2023/4/12 16:13,7.70975
2023/4/12 16:15,1.585533333
2023/4/12 16:17,1.237783333
2023/4/12 16:19,1.224266666
2023/4/12 16:21,1.032183333
2023/4/12 16:23,0.686716667
2023/4/12 16:25,5.881816667
2023/4/12 16:27,9.293
2023/4/12 16:29,1.2413
2023/4/12 16:31,0.504
2023/4/12 16:33,0.81045
2023/4/12 16:35,6.103783333
2023/4/12 16:37,0.559583333
2023/4/12 16:39,1.2649
2023/4/12 16:41,0.100066667
2023/4/12 16:43,0.4127
2023/4/12 16:45,8.351016666
2023/4/12 16:47,1.954316667
2023/4/12 16:49,1.079766667
2023/4/12 16:51,1.205516667
2023/4/12 16:53,1.865233333
2023/4/12 16:55,7.260416667
2023/4/12 16:57,0.643916667
2023/4/12 16:59,0.042433333
2023/4/12 17:01,0.578683333
2023/4/12 17:03,0.488416667
2023/4/12 17:05,0.5424
2023/4/12 17:07,1.398383334
2023/4/12 17:09,0.114544273
2023/4/12 17:11,4.911766667
2023/4/12 17:13,6.2069
2023/4/12 17:15,0.595433333
2023/4/12 17:17,1.606766667
2023/4/12 17:19,0.562016667
2023/4/12 17:21,3.139466667
2023/4/12 17:23,1.47305
2023/4/12 17:25,1.915983333
2023/4/12 17:27,0.643566667
2023/4/12 17:29,0.57935
2023/4/12 17:31,1.281116667
2023/4/12 17:33,8.9129
2023/4/12 17:35,1.389733333
2023/4/12 17:37,0.796483333
2023/4/12 17:39,5.020716667
2023/4/12 17:41,1.02545
2023/4/12 17:43,3.3276
2023/4/12 17:45,2.1826
2023/4/12 17:47,0.6889
2023/4/12 17:49,1.169116667
2023/4/12 17:51,0.082516667
2023/4/12 17:53,0.4027
2023/4/12 17:55,2.038733333
2023/4/12 17:57,21.39243333
2023/4/12 17:59,0.808
2023/4/12 18:01,9.008983333
2023/4/12 18:03,0.492733333
2023/4/12 18:05,0.59105
2023/4/12 18:07,1.980216667
2023/4/12 18:09,7.660616667
2023/4/12 18:11,19.72773333
2023/4/12 18:13,1.3539
2023/4/12 18:15,1.24345
2023/4/12 18:17,1.3115
2023/4/12 18:19,0.78495
2023/4/12 18:21,7.835133333
2023/4/12 18:23,4.13325
2023/4/12 18:25,5.1005
2023/4/12 18:27,1.984116667
2023/4/12 18:29,4.393133333
2023/4/12 18:31,0.992633333
2023/4/12 18:33,1.358583333
2023/4/12 18:35,1.653233333
2023/4/12 18:37,1.22505
2023/4/12 18:39,8.489016667
2023/4/12 18:41,1.333066667
2023/4/12 18:43,2.65165
2023/4/12 18:45,3.278683333
2023/4/12 18:47,1.0974
2023/4/12 18:49,1.775416667
2023/4/12 18:51,0.93755
2023/4/12 18:53,0.047733333
2023/4/12 18:55,15.64535
2023/4/12 18:57,4.630933333
2023/4/12 18:59,0.077166667
2023/4/12 19:01,0.149
2023/4/12 19:03,8.041583333
2023/4/12 19:05,1.049666667
2023/4/12 19:07,1.5064
2023/4/12 19:09,0.907716667
2023/4/12 19:11,0.9788
2023/4/12 19:13,2.413683333
2023/4/12 19:15,4.27965
2023/4/12 19:17,17.13801667
2023/4/12 19:19,1.05505
2023/4/12 19:21,7.924266667
2023/4/12 19:23,1.7065
2023/4/12 19:25,2.7628
2023/4/12 19:27,8.868983333
2023/4/12 19:29,9.195716667
2023/4/12 19:31,3.226533333
2023/4/12 19:33,1.467433333
2023/4/12 19:35,2.18835
2023/4/12 19:37,3.214183333
2023/4/12 19:39,2.22715
2023/4/12 19:41,0.123383333
2023/4/12 19:43,3.298683333
2023/4/12 19:45,4.14425
2023/4/12 19:47,20.74916667
2023/4/12 19:49,7.123666667
2023/4/12 19:51,1.557283333
2023/4/12 19:53,14.82915
2023/4/12 19:55,1.2883
2023/4/12 19:57,16.04373333
2023/4/12 19:59,0.907433333
2023/4/12 20:01,1.59315
2023/4/12 20:03,1.238083333
2023/4/12 20:05,2.430933333
2023/4/12 20:07,0.699316667
2023/4/12 20:09,13.24408333
2023/4/12 20:11,0.478016667
2023/4/12 20:13,2.308366666
2023/4/12 20:15,1.521716667
2023/4/12 20:17,7.88815
2023/4/12 20:19,2.728316667
2023/4/12 20:21,1.213366667
2023/4/12 20:23,1.304283333
2023/4/12 20:25,2.21125
2023/4/12 20:27,2.02695
2023/4/12 20:29,1.48525
2023/4/12 20:31,1.607466667
2023/4/12 20:33,0.806176873
2023/4/12 20:35,17.01351667
2023/4/12 20:37,22.52218333
2023/4/12 20:39,0.928816667
2023/4/12 20:41,6.6897
2023/4/12 20:43,3.881583333
2023/4/12 20:45,1.7373
2023/4/12 20:47,1.865066667
2023/4/12 20:49,1.260016667
2023/4/12 20:51,0.563966667
2023/4/12 20:53,4.188216667
2023/4/12 20:55,2.350916667
2023/4/12 20:57,11.9221
2023/4/12 20:59,1.573733333
2023/4/12 21:01,2.38305
2023/4/12 21:03,0.80545
2023/4/12 21:05,6.052366667
2023/4/12 21:07,1.147683333
2023/4/12 21:09,3.2393
2023/4/12 21:11,2.093957271
2023/4/12 21:13,1.674233334
2023/4/12 21:15,2.2762
2023/4/12 21:17,1.93225
2023/4/12 21:19,4.428683333
2023/4/12 21:21,15.36225
2023/4/12 21:23,1.137666667
2023/4/12 21:25,1.225233333
2023/4/12 21:27,0.369433333
2023/4/12 21:29,7.924883333
2023/4/12 21:31,0.965683333
2023/4/12 21:33,1.4507
2023/4/12 21:35,3.926033333
2023/4/12 21:37,0.392
2023/4/12 21:39,1.013666667
2023/4/12 21:41,19.44405
2023/4/12 21:43,17.76763333
2023/4/12 21:45,0.438416667
2023/4/12 21:47,0.4769
2023/4/12 21:49,1.457733333
2023/4/12 21:51,0.920566667
2023/4/12 21:53,9.498033333
2023/4/12 21:55,0.162883333
2023/4/12 21:57,5.379216667
2023/4/12 21:59,1.31265
2023/4/12 22:01,2.859766667
2023/4/12 22:03,1.418666666
2023/4/12 22:05,2.437366667
2023/4/12 22:07,0.450533333
2023/4/12 22:09,0.037183333
2023/4/12 22:11,1.801583333
2023/4/12 22:13,0.708266667
2023/4/12 22:15,0.92195
2023/4/12 22:17,0.433566667
2023/4/12 22:19,0.914083333
2023/4/12 22:21,1.496266667
2023/4/12 22:23,5.714216667
2023/4/12 22:25,7.740883333
2023/4/12 22:27,3.8012
2023/4/12 22:29,1.9937
2023/4/12 22:31,1.0004
2023/4/12 22:33,2.211766667
2023/4/12 22:35,7.2813
2023/4/12 22:37,1.188316667
2023/4/12 22:39,0.066883333
2023/4/12 22:41,0.492566667
2023/4/12 22:43,1.92825
2023/4/12 22:45,0.536066667
2023/4/12 22:47,1.71355
2023/4/12 22:49,0.53005
2023/4/12 22:51,13.51571667
2023/4/12 22:53,7.046266667
2023/4/12 22:55,0.7341
2023/4/12 22:57,0.829016667
2023/4/12 22:59,0.4303
2023/4/12 23:01,3.67055
2023/4/12 23:03,0.025516667
2023/4/12 23:05,2.59825
2023/4/12 23:07,13.43983333
2023/4/12 23:09,2.995283333
2023/4/12 23:11,3.075516667
2023/4/12 23:13,1.0763
2023/4/12 23:15,0.582466667
2023/4/12 23:17,0.0871
2023/4/12 23:19,0.8635
2023/4/12 23:21,0.080866667
2023/4/12 23:23,0.036816667
2023/4/12 23:25,0.05465
2023/4/12 23:27,0.400916667
